sample_id,video_id,start,end,event_start,event_end,duration,category,onset,offset,type,haveBGM,audio_irrelevant,event_duration,label
12416,v0d00fg10000cd3mstbc77uc9j4e4b5g,1.665,11.665,2.65,10.68,16.81,32,0.98,9.02,1,1,1,8.04,32
12417,v0300fg10000cdh4aajc77ufnsbtonr0,1.1999999999999993,11.2,4.46,27.94,47.09,60,3.26,10.0,4,1,1,6.74,60
12418,v0300fg10000cdh4aajc77ufnsbtonr0,11.2,21.2,4.46,27.94,47.09,60,0.0,10.0,3,1,1,10.0,60
12419,v0300fg10000cdh4aajc77ufnsbtonr0,21.2,31.2,4.46,27.94,47.09,60,0.0,6.74,2,1,1,6.74,60
12420,v0200fg10000cd722qjc77u5heur1ke0,6.59,16.59,7.6,15.58,28.05,240,1.01,8.99,1,1,0,7.98,240
12421,v0d00fg10000cdiujljc77u8o96tcd20,1.7000000000000002,11.7,2.08,11.32,12.3,148,0.38,9.62,1,1,1,9.239999999999998,148
12422,v0200fg10000cbcc8bjc77u8im9ilcdg,4.824999999999999,14.825,8.53,11.12,30.91,61,3.71,6.29,1,1,1,2.58,61
12423,v0200fg10000ccfv20rc77ub2bc0n520,0.0,10.0,0.0,32.73,32.81,100,0.0,10.0,4,1,1,10.0,100
12424,v0200fg10000ccfv20rc77ub2bc0n520,10.0,20.0,0.0,32.73,32.81,100,0.0,10.0,3,1,1,10.0,100
12425,v0200fg10000ccfv20rc77ub2bc0n520,20.0,30.0,0.0,32.73,32.81,100,0.0,10.0,3,1,1,10.0,100
12426,v0d00fg10000cedeulbc77u921vhudrg,17.27,27.27,17.54,37.0,43.96,78,0.27,10.0,4,1,0,9.73,78
12427,v0d00fg10000cedeulbc77u921vhudrg,27.27,37.27,17.54,37.0,43.96,78,0.0,9.73,2,1,0,9.73,78
12428,v0200fg10000c9a1tdbc77u78pi1jmjg,8.369999999999997,18.37,12.43,58.3,58.37,352,4.06,10.0,4,0,0,5.94,352
12429,v0200fg10000c9a1tdbc77u78pi1jmjg,18.37,28.37,12.43,58.3,58.37,352,0.0,10.0,3,0,0,10.0,352
12430,v0200fg10000c9a1tdbc77u78pi1jmjg,28.37,38.37,12.43,58.3,58.37,352,0.0,10.0,3,0,0,10.0,352
12431,v0200fg10000c9a1tdbc77u78pi1jmjg,38.37,48.37,12.43,58.3,58.37,352,0.0,10.0,3,0,0,10.0,352
12432,v0200fg10000c9a1tdbc77u78pi1jmjg,48.37,58.37,12.43,58.3,58.37,352,0.0,9.93,2,0,0,9.93,352
12433,v0d00fg10000cc8tuobc77ubm8raauvg,0.0,10.0,0.0,15.06,15.08,74,0.0,10.0,4,1,1,10.0,74
12434,v0d00fg10000cb0hckjc77u4rao3hb5g,28.29,38.29,31.17,35.41,47.74,19,2.88,7.12,1,1,1,4.24,19
12435,v0200fg10000cdkbe7jc77uaf254msjg,0.0,10.0,0.0,5.53,14.77,61,0.0,5.53,1,1,1,5.53,61
12436,v0d00fg10000cala9rbc77uf3nl379ig,0.0,10.0,0.0,39.3,39.31,307,0.0,10.0,4,0,0,10.0,307
12437,v0d00fg10000cala9rbc77uf3nl379ig,10.0,20.0,0.0,39.3,39.31,307,0.0,10.0,3,0,0,10.0,307
12438,v0d00fg10000cala9rbc77uf3nl379ig,20.0,30.0,0.0,39.3,39.31,307,0.0,10.0,3,0,0,10.0,307
12439,v0300fg10000cd22vl3c77u2pq398420,7.739999999999998,17.74,10.19,17.73,17.74,132,2.45,9.99,1,1,1,7.54,132
12440,v0200fg10000cdlg71jc77u2dfrt70n0,0.0,10.0,0.0,17.79,17.8,240,0.0,10.0,4,1,0,10.0,240
12441,v0d00fg10000cd71fvbc77uevs0jksgg,1.620000000000001,11.62,5.47,21.62,21.62,240,3.85,10.0,4,1,0,6.15,240
12442,v0d00fg10000cd71fvbc77uevs0jksgg,11.62,21.62,5.47,21.62,21.62,240,0.0,10.0,2,1,0,10.0,240
12443,v03033g10000cb91mkrc77uf88a4vd20,0.0,10.0,0.0,15.09,21.64,54,0.0,10.0,4,0,0,10.0,54
12444,v03033g10000cb91mkrc77uf88a4vd20,10.0,20.0,0.0,15.09,21.64,54,0.0,5.09,2,0,0,5.09,54
12445,v0300fg10000caeceh3c77uarnntu9n0,0.370000000000001,10.37,6.4,19.05,20.37,14,6.03,10.0,4,1,0,3.97,14
12446,v0300fg10000caeceh3c77uarnntu9n0,10.37,20.37,6.4,19.05,20.37,14,0.0,8.68,2,1,0,8.68,14
12447,v0200fg10000cdv1dfrc77u89d5k6o00,0.0,8.38,3.81,8.38,8.38,334,3.81,8.38,1,0,0,4.57,334
12448,v0d00fg10000cd6iup3c77u5067d69i0,3.085000000000001,13.085,5.6,20.57,28.2,32,2.51,10.0,4,1,1,7.49,32
12449,v0d00fg10000cd6iup3c77u5067d69i0,13.085,23.085,5.6,20.57,28.2,32,0.0,7.48,2,1,1,7.48,32
12450,v0200fg10000cdr0cmjc77u4h5351rg0,0.4050000000000011,10.405,3.49,57.32,57.37,81,3.08,10.0,4,0,0,6.92,81
12451,v0200fg10000cdr0cmjc77u4h5351rg0,10.405,20.405,3.49,57.32,57.37,81,0.0,10.0,3,0,0,10.0,81
12452,v0200fg10000cdr0cmjc77u4h5351rg0,20.405,30.405,3.49,57.32,57.37,81,0.0,10.0,3,0,0,10.0,81
12453,v0200fg10000cdr0cmjc77u4h5351rg0,30.405,40.405,3.49,57.32,57.37,81,0.0,10.0,3,0,0,10.0,81
12454,v0200fg10000cdr0cmjc77u4h5351rg0,40.405,50.405,3.49,57.32,57.37,81,0.0,10.0,3,0,0,10.0,81
12455,v0200fg10000cdrkm5bc77u2dhvu3aj0,0.0,10.0,0.0,13.65,13.65,346,0.0,10.0,4,0,0,10.0,346
12456,v0200fg10000cd3qa53c77udri3n0u90,0.0,10.0,0.0,14.83,14.84,116,0.0,10.0,4,0,0,10.0,116
12457,v0d00fg10000cdto8hbc77u86hbn5lj0,0.0,10.0,0.0,30.07,32.95,359,0.0,10.0,4,0,0,10.0,359
12458,v0d00fg10000cdto8hbc77u86hbn5lj0,10.0,20.0,0.0,30.07,32.95,359,0.0,10.0,3,0,0,10.0,359
12459,v0d00fg10000cdto8hbc77u86hbn5lj0,20.0,30.0,0.0,30.07,32.95,359,0.0,10.0,3,0,0,10.0,359
12465,v0200fg10000cbbkg3jc77ubbodo9cm0,0.0,10.0,0.0,42.07,42.07,57,0.0,10.0,4,1,0,10.0,57
12466,v0200fg10000cbbkg3jc77ubbodo9cm0,10.0,20.0,0.0,42.07,42.07,57,0.0,10.0,3,1,0,10.0,57
12467,v0200fg10000cbbkg3jc77ubbodo9cm0,20.0,30.0,0.0,42.07,42.07,57,0.0,10.0,3,1,0,10.0,57
12468,v0200fg10000cbbkg3jc77ubbodo9cm0,30.0,40.0,0.0,42.07,42.07,57,0.0,10.0,3,1,0,10.0,57
12469,v0d00fg10000cadakh3c77u5tjq8hdh0,0.0299999999999993,10.03,2.09,7.97,26.98,232,2.06,7.94,1,1,0,5.880000000000001,232
12470,v0200fg10000cae7svjc77ud3ksmejug,0.0,10.0,0.0,18.44,20.01,76,0.0,10.0,4,1,0,10.0,76
12471,v0200fg10000cae7svjc77ud3ksmejug,10.0,20.0,0.0,18.44,20.01,76,0.0,8.44,2,1,0,8.44,76
12472,v0200fg10000ccam2vbc77ucl3kv2vr0,0.0,10.0,0.0,47.81,47.81,116,0.0,10.0,4,0,0,10.0,116
12473,v0200fg10000ccam2vbc77ucl3kv2vr0,10.0,20.0,0.0,47.81,47.81,116,0.0,10.0,3,0,0,10.0,116
12474,v0200fg10000ccam2vbc77ucl3kv2vr0,20.0,30.0,0.0,47.81,47.81,116,0.0,10.0,3,0,0,10.0,116
12475,v0200fg10000ccam2vbc77ucl3kv2vr0,30.0,40.0,0.0,47.81,47.81,116,0.0,10.0,3,0,0,10.0,116
12476,v0300fg10000cdoctbjc77ubnlshhcn0,10.73,20.73,12.21,19.25,59.7,52,1.48,8.52,1,1,1,7.039999999999999,52
12477,v0200fg10000cdvm8prc77u0s2sjgs50,3.799999999999997,13.799999999999995,10.21,43.79,43.8,360,6.41,10.0,4,1,0,3.59,360
12478,v0200fg10000cdvm8prc77u0s2sjgs50,13.799999999999995,23.8,10.21,43.79,43.8,360,0.0,10.0,3,1,0,10.0,360
12479,v0200fg10000cdvm8prc77u0s2sjgs50,23.8,33.8,10.21,43.79,43.8,360,0.0,10.0,3,1,0,10.0,360
12480,v0200fg10000cdvm8prc77u0s2sjgs50,33.8,43.8,10.21,43.79,43.8,360,0.0,9.99,2,1,0,9.99,360
12481,v0d00fg10000cdqah6jc77u3me6f61lg,0.0,10.0,0.0,9.67,18.23,310,0.0,9.67,1,1,1,9.67,310
12482,v0200fg10000cc27i13c77u1i62l0080,0.0,10.0,0.0,17.46,17.5,337,0.0,10.0,4,0,0,10.0,337
12483,v0200fg10000cc80g0bc77udi6tbppu0,4.030000000000001,14.03,7.94,20.12,40.77,32,3.91,10.0,4,1,0,6.09,32
12484,v0200fg10000cc80g0bc77udi6tbppu0,14.03,24.03,7.94,20.12,40.77,32,0.0,6.09,2,1,0,6.09,32
12485,v0200fg10000cc46t1jc77uambfd3k4g,0.0,8.75,0.0,8.74,8.75,337,0.0,8.74,1,1,1,8.74,337
12486,v0200fg10000cdlnv03c77u199lfntvg,7.404999999999999,17.405,8.36,16.45,17.8,312,0.96,9.04,1,1,0,8.079999999999998,312
12487,v0300c4d0000bj0nml69taa7kgvv5v60,0.0,10.0,0.0,14.79,14.8,341,0.0,10.0,4,1,0,10.0,341
12488,v0300fg10000cdnlpljc77udlmnfsk7g,0.0,8.8,0.0,8.79,8.8,307,0.0,8.79,1,0,0,8.79,307
12489,v0300fg10000cdlc4frc77uf847dg6ag,0.0,10.0,0.01,22.12,22.13,384,0.01,10.0,4,1,1,9.99,384
12490,v0300fg10000cdlc4frc77uf847dg6ag,10.0,20.0,0.01,22.12,22.13,384,0.0,10.0,3,1,1,10.0,384
12491,v0200fg10000cc9gr5rc77u1c4b4sb80,0.0,10.0,0.02,32.6,32.6,359,0.02,10.0,4,0,0,9.98,359
12492,v0200fg10000cc9gr5rc77u1c4b4sb80,10.0,20.0,0.02,32.6,32.6,359,0.0,10.0,3,0,0,10.0,359
12493,v0200fg10000cc9gr5rc77u1c4b4sb80,20.0,30.0,0.02,32.6,32.6,359,0.0,10.0,3,0,0,10.0,359
12494,v0300fg10000c8o67l3c77u2klpvgdr0,0.8099999999999987,10.81,4.23,30.78,30.81,4,3.42,10.0,4,0,0,6.58,4
12495,v0300fg10000c8o67l3c77u2klpvgdr0,10.81,20.81,4.23,30.78,30.81,4,0.0,10.0,3,0,0,10.0,4
12496,v0300fg10000c8o67l3c77u2klpvgdr0,20.81,30.81,4.23,30.78,30.81,4,0.0,9.97,2,0,0,9.97,4
12497,v0d00fg10000c6otmcjc77u27tcp1i80,2.4750000000000014,12.475,3.17,31.78,34.47,397,0.69,10.0,4,1,1,9.31,397
12498,v0d00fg10000c6otmcjc77u27tcp1i80,12.475,22.475,3.17,31.78,34.47,397,0.0,10.0,3,1,1,10.0,397
12499,v0d00fg10000c6otmcjc77u27tcp1i80,22.475,32.475,3.17,31.78,34.47,397,0.0,9.3,2,1,1,9.3,397
12500,v0200fg10000catqberc77ufldf1k0cg,6.739999999999998,16.74,10.13,16.73,16.74,60,3.39,9.99,1,1,0,6.6,60
12501,v0300fg10000cdqad03c77uetndbbmm0,0.0,10.0,0.0,12.62,12.63,80,0.0,10.0,4,1,1,10.0,80
12502,v0d00fg10000c7p8n33c77u8preoorig,0.0,10.0,0.0,5.44,22.31,169,0.0,5.44,1,1,1,5.44,169
12503,v0200fg10000ccmqt7jc77u0m957r60g,0.3800000000000008,10.38,2.71,10.38,10.38,56,2.33,10.0,1,1,1,7.67,56
12504,v0200fg10000c99u02rc77u3rdj7tbn0,2.020000000000003,12.020000000000003,4.65,30.87,32.02,102,2.63,10.0,4,0,0,7.37,102
12505,v0200fg10000c99u02rc77u3rdj7tbn0,12.020000000000003,22.020000000000003,4.65,30.87,32.02,102,0.0,10.0,3,0,0,10.0,102
12506,v0200fg10000c99u02rc77u3rdj7tbn0,22.020000000000003,32.02,4.65,30.87,32.02,102,0.0,8.85,2,0,0,8.85,102
12507,v0200fg10000cbvnsujc77u7pic9be8g,0.0,10.0,0.0,27.03,27.03,84,0.0,10.0,4,0,0,10.0,84
12508,v0200fg10000cbvnsujc77u7pic9be8g,10.0,20.0,0.0,27.03,27.03,84,0.0,10.0,3,0,0,10.0,84
12509,v0d00fg10000ccv8623c77ud1qlgfapg,0.2599999999999998,10.26,3.76,6.76,10.7,199,3.5,6.5,1,1,1,3.0,199
12510,v0d00fg10000cbe06o3c77u22m5dvqm0,0.0,7.08,0.0,7.08,7.08,228,0.0,7.08,1,1,0,7.08,228
12511,v0200fg10000c9ugdmjc77u1j3qf5na0,9.08,19.08,12.43,15.73,19.85,132,3.35,6.65,1,1,1,3.3000000000000003,132
12512,v0200fg10000c690gqbc77ucehhuk6n0,0.0,10.0,0.0,20.94,20.95,319,0.0,10.0,4,1,1,10.0,319
12513,v0200fg10000c690gqbc77ucehhuk6n0,10.0,20.0,0.0,20.94,20.95,319,0.0,10.0,3,1,1,10.0,319
12514,v0d00fg10000cd408grc77udr4jiob9g,25.93,35.93,29.43,32.43,41.53,20,3.5,6.5,1,1,0,3.0,20
12515,v0200fg10000ccpir5jc77u36qrgq1o0,6.65,16.65,10.07,13.23,20.23,105,3.42,6.58,1,1,1,3.16,105
12516,v0200fg10000c7glc4bc77u6kjo558jg,0.0,10.0,0.0,16.6,16.6,359,0.0,10.0,4,0,0,10.0,359
12517,v0300cg10000c3ji4jjc77ucau3jv5u0,0.0,10.0,0.0,60.04,60.09,108,0.0,10.0,4,0,0,10.0,108
12518,v0300cg10000c3ji4jjc77ucau3jv5u0,10.0,20.0,0.0,60.04,60.09,108,0.0,10.0,3,0,0,10.0,108
12519,v0300cg10000c3ji4jjc77ucau3jv5u0,20.0,30.0,0.0,60.04,60.09,108,0.0,10.0,3,0,0,10.0,108
12520,v0300cg10000c3ji4jjc77ucau3jv5u0,30.0,40.0,0.0,60.04,60.09,108,0.0,10.0,3,0,0,10.0,108
12521,v0300cg10000c3ji4jjc77ucau3jv5u0,40.0,50.0,0.0,60.04,60.09,108,0.0,10.0,3,0,0,10.0,108
12522,v0300cg10000c3ji4jjc77ucau3jv5u0,50.0,60.0,0.0,60.04,60.09,108,0.0,10.0,3,0,0,10.0,108
12523,v0200fg10000ce49ltrc77u8pnjjmsp0,0.0,10.0,0.0,8.28,16.37,100,0.0,8.28,1,1,1,8.28,100
12524,v0300fg10000ccle1hrc77u9fv7a1h3g,6.73,16.73,9.27,14.19,19.3,104,2.54,7.46,1,0,0,4.92,104
12525,v0300fg10000ce4s6brc77ubji6mmn2g,0.0,10.0,0.0,3.24,14.81,307,0.0,3.24,1,1,0,3.24,307
12526,v0d00fg10000cdgb2lbc77ua824b8qtg,0.0,10.0,0.0,2.68,32.81,307,0.0,2.68,1,0,0,2.68,307
12527,v0300fg10000caelkg3c77udfkno89i0,1.67,11.67,2.21,11.13,12.0,384,0.54,9.46,1,0,0,8.920000000000002,384
12528,v0d00fg10000c7a1dbjc77u915l7a9vg,0.0,10.0,0.0,59.42,59.43,358,0.0,10.0,4,0,0,10.0,358
12529,v0d00fg10000c7a1dbjc77u915l7a9vg,10.0,20.0,0.0,59.42,59.43,358,0.0,10.0,3,0,0,10.0,358
12530,v0d00fg10000c7a1dbjc77u915l7a9vg,20.0,30.0,0.0,59.42,59.43,358,0.0,10.0,3,0,0,10.0,358
12531,v0d00fg10000c7a1dbjc77u915l7a9vg,30.0,40.0,0.0,59.42,59.43,358,0.0,10.0,3,0,0,10.0,358
12532,v0d00fg10000c7a1dbjc77u915l7a9vg,40.0,50.0,0.0,59.42,59.43,358,0.0,10.0,3,0,0,10.0,358
12534,v0300fg10000cc83ecbc77ufsmdksmlg,0.0,10.0,0.0,15.09,15.09,76,0.0,10.0,4,0,0,10.0,76
12535,v0300fg10000cdqsl13c77u1q95nqk8g,0.0,9.17,0.0,9.17,9.17,164,0.0,9.17,1,1,1,9.17,164
12536,v0200fg10000cdji8trc77udcjm8n2a0,0.0,10.0,0.0,33.79,33.81,196,0.0,10.0,4,0,0,10.0,196
12537,v0200fg10000cdji8trc77udcjm8n2a0,10.0,20.0,0.0,33.79,33.81,196,0.0,10.0,3,0,0,10.0,196
12538,v0200fg10000cdji8trc77udcjm8n2a0,20.0,30.0,0.0,33.79,33.81,196,0.0,10.0,3,0,0,10.0,196
12539,v0200fg10000cdrk1src77ubu3j8stv0,0.0,10.0,0.0,2.13,27.97,100,0.0,2.13,1,0,0,2.13,100
12540,v0200fg10000cdkv07bc77ufi7ailidg,0.0,10.0,0.0,40.51,40.52,106,0.0,10.0,4,0,0,10.0,106
12541,v0200fg10000cdkv07bc77ufi7ailidg,10.0,20.0,0.0,40.51,40.52,106,0.0,10.0,3,0,0,10.0,106
12542,v0200fg10000cdkv07bc77ufi7ailidg,20.0,30.0,0.0,40.51,40.52,106,0.0,10.0,3,0,0,10.0,106
12543,v0200fg10000cdkv07bc77ufi7ailidg,30.0,40.0,0.0,40.51,40.52,106,0.0,10.0,3,0,0,10.0,106
12544,v0d00fg10000cdhg85bc77u03mvmodhg,0.0,5.22,0.0,5.21,5.22,19,0.0,5.21,1,1,0,5.21,19
12545,v0200fg10000cdkv0q3c77u0eu5599n0,4.68,14.68,9.55,14.67,14.68,132,4.87,9.99,1,1,1,5.12,132
12546,v0200fg10000cdqbvsbc77u380oorbcg,0.0,10.0,0.0,23.46,23.48,5,0.0,10.0,4,0,0,10.0,5
12547,v0200fg10000cdqbvsbc77u380oorbcg,10.0,20.0,0.0,23.46,23.48,5,0.0,10.0,3,0,0,10.0,5
12548,v0200f660000bu2soooh482sl4s5o1pg,3.51,13.51,6.22,20.8,41.93,67,2.71,10.0,4,1,1,7.29,67
12549,v0200f660000bu2soooh482sl4s5o1pg,13.51,23.51,6.22,20.8,41.93,67,0.0,7.29,2,1,1,7.29,67
12550,v0200fg10000cbqc5jrc77udf4kv46gg,0.0,8.62,0.0,8.61,8.62,133,0.0,8.61,1,0,0,8.61,133
12551,v0d00fg10000c8s8aarc77uaekj094fg,42.0,52.0,46.74,48.63,52.0,203,4.74,6.63,1,1,0,1.89,203
12552,v0200fg10000cdjt48rc77u2muuh59a0,0.0,10.0,1.77,25.16,29.86,84,1.77,10.0,4,0,0,8.23,84
12553,v0200fg10000cdjt48rc77u2muuh59a0,10.0,20.0,1.77,25.16,29.86,84,0.0,10.0,3,0,0,10.0,84
12554,v0200fg10000ce49vrrc77ucqn2bgsu0,14.47,24.47,14.53,24.41,38.03,19,0.06,9.94,1,1,1,9.88,19
12555,v0300fg10000cclfdm3c77u25cu15tqg,0.0,10.0,0.0,7.15,55.1,57,0.0,7.15,1,0,0,7.15,57
12556,v0300fg10000ce5h52jc77uc39n8vlkg,0.0,10.0,0.0,18.16,18.18,169,0.0,10.0,4,0,0,10.0,169
12557,v0d00fg10000cdpqftbc77u54jq5h8ug,8.809999999999999,18.81,12.74,15.74,18.81,52,3.93,6.93,1,1,1,3.0,52
12558,v0200fg10000cbad8mbc77u9j5ainvjg,0.0,10.0,0.0,43.86,43.89,241,0.0,10.0,4,1,1,10.0,241
12559,v0200fg10000cbad8mbc77u9j5ainvjg,10.0,20.0,0.0,43.86,43.89,241,0.0,10.0,3,1,1,10.0,241
12560,v0200fg10000cbad8mbc77u9j5ainvjg,20.0,30.0,0.0,43.86,43.89,241,0.0,10.0,3,1,1,10.0,241
12561,v0200fg10000cbad8mbc77u9j5ainvjg,30.0,40.0,0.0,43.86,43.89,241,0.0,10.0,3,1,1,10.0,241
12562,v0300fg10000ce0ts8bc77uf93kv8rr0,0.0,10.0,0.0,59.27,59.28,352,0.0,10.0,4,0,0,10.0,352
12563,v0300fg10000ce0ts8bc77uf93kv8rr0,10.0,20.0,0.0,59.27,59.28,352,0.0,10.0,3,0,0,10.0,352
12564,v0300fg10000ce0ts8bc77uf93kv8rr0,20.0,30.0,0.0,59.27,59.28,352,0.0,10.0,3,0,0,10.0,352
12565,v0300fg10000ce0ts8bc77uf93kv8rr0,30.0,40.0,0.0,59.27,59.28,352,0.0,10.0,3,0,0,10.0,352
12566,v0300fg10000ce0ts8bc77uf93kv8rr0,40.0,50.0,0.0,59.27,59.28,352,0.0,10.0,3,0,0,10.0,352
12567,v0200fg10000caunjorc77u6not33ing,0.0,10.0,0.0,5.82,30.5,57,0.0,5.82,1,1,1,5.82,57
12568,v0d00fg10000cca3afrc77ua4oqmsuq0,0.0,10.0,0.0,16.82,16.83,49,0.0,10.0,4,1,1,10.0,49
12569,v0300fg10000ce3fmlbc77u3ecaidc80,0.0,10.0,0.0,32.54,36.9,348,0.0,10.0,4,0,0,10.0,348
12570,v0300fg10000ce3fmlbc77u3ecaidc80,10.0,20.0,0.0,32.54,36.9,348,0.0,10.0,3,0,0,10.0,348
12571,v0300fg10000ce3fmlbc77u3ecaidc80,20.0,30.0,0.0,32.54,36.9,348,0.0,10.0,3,0,0,10.0,348
12572,v0200f4f0000bru4q23c86dmn38n8ur0,0.0,10.0,0.0,9.99,10.0,334,0.0,9.99,1,0,0,9.99,334
12573,v0200fg10000cdcukgrc77u27m8g4aj0,0.0,3.64,0.0,3.64,3.64,310,0.0,3.64,1,0,0,3.64,310
12574,v0200fg10000ce4vq73c77u32pqo5dv0,0.0,10.0,0.0,52.22,52.29,118,0.0,10.0,4,0,0,10.0,118
12575,v0200fg10000ce4vq73c77u32pqo5dv0,10.0,20.0,0.0,52.22,52.29,118,0.0,10.0,3,0,0,10.0,118
12576,v0200fg10000ce4vq73c77u32pqo5dv0,20.0,30.0,0.0,52.22,52.29,118,0.0,10.0,3,0,0,10.0,118
12577,v0200fg10000ce4vq73c77u32pqo5dv0,30.0,40.0,0.0,52.22,52.29,118,0.0,10.0,3,0,0,10.0,118
12578,v0200fg10000ce4vq73c77u32pqo5dv0,40.0,50.0,0.0,52.22,52.29,118,0.0,10.0,3,0,0,10.0,118
12579,v0d00fg10000cb92i3rc77u273l4m4k0,0.0,8.8,0.0,8.79,8.8,344,0.0,8.79,1,1,0,8.79,344
12580,v0300fg10000cbggbijc77ucm61pcs3g,0.0,10.0,0.0,38.39,38.57,349,0.0,10.0,4,0,0,10.0,349
12581,v0300fg10000cbggbijc77ucm61pcs3g,10.0,20.0,0.0,38.39,38.57,349,0.0,10.0,3,0,0,10.0,349
12582,v0300fg10000cbggbijc77ucm61pcs3g,20.0,30.0,0.0,38.39,38.57,349,0.0,10.0,3,0,0,10.0,349
12583,v0d00fg10000cdrnqr3c77u1htgmtm5g,0.0,10.0,0.0,4.02,14.2,203,0.0,4.02,1,1,0,4.02,203
12584,v0300fg10000c4uufg3c77u7btduic2g,0.0,10.0,0.0,61.35,61.39,131,0.0,10.0,4,0,0,10.0,131
12585,v0300fg10000c4uufg3c77u7btduic2g,10.0,20.0,0.0,61.35,61.39,131,0.0,10.0,3,0,0,10.0,131
12586,v0300fg10000c4uufg3c77u7btduic2g,20.0,30.0,0.0,61.35,61.39,131,0.0,10.0,3,0,0,10.0,131
12587,v0300fg10000c4uufg3c77u7btduic2g,30.0,40.0,0.0,61.35,61.39,131,0.0,10.0,3,0,0,10.0,131
12588,v0300fg10000c4uufg3c77u7btduic2g,40.0,50.0,0.0,61.35,61.39,131,0.0,10.0,3,0,0,10.0,131
12589,v0300fg10000c4uufg3c77u7btduic2g,50.0,60.0,0.0,61.35,61.39,131,0.0,10.0,3,0,0,10.0,131
12590,v0d00fg10000cc2pmpbc77u9ehmcoaig,12.4,22.4,13.53,31.27,39.87,232,1.13,10.0,4,1,0,8.870000000000001,232
12591,v0d00fg10000cc2pmpbc77u9ehmcoaig,22.4,32.4,13.53,31.27,39.87,232,0.0,8.87,2,1,0,8.87,232
12592,v0200fg10000cc8qavbc77u362gpn7cg,0.0,10.0,0.0,21.09,21.1,29,0.0,10.0,4,1,1,10.0,29
12593,v0200fg10000cc8qavbc77u362gpn7cg,10.0,20.0,0.0,21.09,21.1,29,0.0,10.0,3,1,1,10.0,29
12594,v0300fg10000cdf3v73c77udam0ehm30,14.89,24.89,17.39,22.39,28.28,232,2.5,7.5,1,1,0,5.0,232
12595,v0200fg10000cd7qv9bc77u550fdue1g,0.0,10.0,0.0,16.82,16.83,397,0.0,10.0,4,0,0,10.0,397
12596,v0d00fg10000ce0sh1rc77udnhjsq4ig,0.7449999999999992,10.745,3.59,17.9,17.9,342,2.85,10.0,4,1,0,7.15,342
12597,v0200fg10000cbfsbc3c77ufig12n860,0.0,10.0,0.0,14.97,14.98,169,0.0,10.0,4,1,0,10.0,169
12600,v0d00fg10000cdjigkbc77u23v8mk7eg,0.0,10.0,0.0,60.15,60.17,108,0.0,10.0,4,0,0,10.0,108
12601,v0d00fg10000cdjigkbc77u23v8mk7eg,10.0,20.0,0.0,60.15,60.17,108,0.0,10.0,3,0,0,10.0,108
12602,v0d00fg10000cdjigkbc77u23v8mk7eg,20.0,30.0,0.0,60.15,60.17,108,0.0,10.0,3,0,0,10.0,108
12603,v0d00fg10000cdjigkbc77u23v8mk7eg,30.0,40.0,0.0,60.15,60.17,108,0.0,10.0,3,0,0,10.0,108
12604,v0d00fg10000cdjigkbc77u23v8mk7eg,40.0,50.0,0.0,60.15,60.17,108,0.0,10.0,3,0,0,10.0,108
12605,v0d00fg10000cdjigkbc77u23v8mk7eg,50.0,60.0,0.0,60.15,60.17,108,0.0,10.0,3,0,0,10.0,108
12606,v0d00fg10000cdf1majc77ufdb3t84gg,0.0,10.0,0.0,57.14,57.52,108,0.0,10.0,4,0,0,10.0,108
12607,v0d00fg10000cdf1majc77ufdb3t84gg,10.0,20.0,0.0,57.14,57.52,108,0.0,10.0,3,0,0,10.0,108
12608,v0d00fg10000cdf1majc77ufdb3t84gg,20.0,30.0,0.0,57.14,57.52,108,0.0,10.0,3,0,0,10.0,108
12609,v0d00fg10000cdf1majc77ufdb3t84gg,30.0,40.0,0.0,57.14,57.52,108,0.0,10.0,3,0,0,10.0,108
12610,v0d00fg10000cdf1majc77ufdb3t84gg,40.0,50.0,0.0,57.14,57.52,108,0.0,10.0,3,0,0,10.0,108
12611,v0d00fg10000c6vg8ijc77uaai7o918g,0.0,10.0,0.0,43.14,43.14,358,0.0,10.0,4,0,0,10.0,358
12612,v0d00fg10000c6vg8ijc77uaai7o918g,10.0,20.0,0.0,43.14,43.14,358,0.0,10.0,3,0,0,10.0,358
12613,v0d00fg10000c6vg8ijc77uaai7o918g,20.0,30.0,0.0,43.14,43.14,358,0.0,10.0,3,0,0,10.0,358
12614,v0d00fg10000c6vg8ijc77uaai7o918g,30.0,40.0,0.0,43.14,43.14,358,0.0,10.0,3,0,0,10.0,358
12615,v0300fg10000cbrm5ibc77u7jqdp7n90,4.255000000000001,14.255,6.95,11.56,19.89,106,2.69,7.3,1,0,0,4.609999999999999,106
12616,v0d00fg10000c29serarhfaq28njs44g,28.385,38.385,29.09,47.68,53.54,67,0.71,10.0,4,1,1,9.29,67
12617,v0d00fg10000c29serarhfaq28njs44g,38.385,48.385,29.09,47.68,53.54,67,0.0,9.3,2,1,1,9.3,67
12618,v0200fg10000cdca6i3c77u5qv9kutr0,3.1000000000000014,13.1,8.53,22.05,23.1,116,5.43,10.0,4,0,0,4.57,116
12619,v0200fg10000cdca6i3c77u5qv9kutr0,13.1,23.1,8.53,22.05,23.1,116,0.0,8.95,2,0,0,8.95,116
12620,v0d00fg10000cdr05ebc77u4g4d5fecg,16.755000000000003,26.755000000000003,20.84,22.67,28.5,199,4.08,5.91,1,0,0,1.83,199
