sample_id,video_id,onset,offset,label
13789,v0200fg10000ca6m3h3c77u7vmn5nq6g,2.08,10,102
13790,v0d00fg10000c9t3gmrc77u7cfi0j4fg,3.5,6.5,338
13791,v0300fg10000cco94vrc77u56d0j4asg,0,10,57
13792,v0300fg10000cco94vrc77u56d0j4asg,0,10,57
13793,v0300fg10000cco94vrc77u56d0j4asg,0,10,57
13794,v0300fg10000cco94vrc77u56d0j4asg,0,9.95,57
13795,v0d00fg10000cdbr07rc77u2rbg0qls0,0,8.5,235
13796,v0d00fg10000cdkerujc77u37t0q2h3g,0.58,3.67,360
13797,v0d00fg10000cd6f8tjc77u7lh2ossvg,0,10,133
13798,v0200fg10000cdmsitrc77ud4egcki7g,0,4.11,312
13799,v0d00fg10000cdmrgjrc77u8mkcrojjg,3.26,10,232
13800,v0d00fg10000cdmrgjrc77u8mkcrojjg,0,10,232
13801,v0d00fg10000cdmrgjrc77u8mkcrojjg,0,7.59,232
13802,v0200fg10000ccoordjc77ue1c3a185g,0,10,84
13803,v0200fg10000ccoordjc77ue1c3a185g,0,10,84
13806,v0300fg10000cca0393c77udfh9socbg,4.82,10,240
13807,v0300fg10000cca0393c77udfh9socbg,0,10,240
13808,v0200fg10000cc479tbc77u3vdkb3eag,0,10,337
13809,v0200fg10000cbpnrpjc77u5qq6jlqqg,0,10,36
13810,v0200fg10000cbpnrpjc77u5qq6jlqqg,0,10,36
13811,v0200fg10000cbpnrpjc77u5qq6jlqqg,0,3,36
13812,v0300fg10000cdegvubc77u3e208v2j0,0,1.43,388
13813,v0300fg10000c7mks6jc77uc9h3u25j0,0.14,10,333
13814,v0200fg10000cdpeftrc77ueg5ja30cg,0,6.83,338
13815,v0200fg10000ce2mo83c77u7cg7a76bg,0,10,326
13816,v0200fg10000cd3mptbc77ua668b0530,0,9.86,113
13817,v0d00fg10000cdf4493c77ufvb1hq4hg,0,2.41,199
13819,v0300cg10000c21a161p5scp8rk0tcd0,0,8.22,80
13820,v0d00fg10000c8nh2mbc77u5hjoq8ap0,3.67,10,20
13821,v0d00fg10000c8nh2mbc77u5hjoq8ap0,0,5.93,20
13822,v0d00fg10000cdsf7ebc77ucdpiqk1e0,0.06,10,349
13823,v0d00fg10000cdsf7ebc77ucdpiqk1e0,0,10,349
13824,v0d00fg10000cdsf7ebc77ucdpiqk1e0,0,2.39,349
13825,v0200fg10000cchtemrc77u88v157hdg,0,10,228
13826,v0200fg10000cchtemrc77u88v157hdg,0,5.23,228
13827,v0d00fg10000cdu6sabc77ucp45gcgpg,0,10,19
13829,v0d00fg10000c9mivarc77u3q7khfs90,0,10,56
13830,v0d00fg10000c9mivarc77u3q7khfs90,0,10,56
13831,v0d00fg10000c9mivarc77u3q7khfs90,0,10,56
13832,v0d00fg10000c9mivarc77u3q7khfs90,0,10,56
13833,v0d00fg10000c9mivarc77u3q7khfs90,0,10,56
13834,v0200fg10000c5nbme3c77u7g70thomg,0.18,10,84
13835,v0200fg10000c5nbme3c77u7g70thomg,0,10,84
13836,v0200fg10000c5nbme3c77u7g70thomg,0,10,84
13837,v0200fg10000c5nbme3c77u7g70thomg,0,9.97,84
13838,v0200fg10000ce4vl33c77u2vlo8fmog,0.37,10,86
13839,v0200fg10000ce4vl33c77u2vlo8fmog,0,10,86
13840,v0200fg10000ce4vl33c77u2vlo8fmog,0,10,86
13841,v0200fg10000ce4vl33c77u2vlo8fmog,0,10,86
13842,v0200fg10000ce4vl33c77u2vlo8fmog,0,10,86
13843,v0200fg10000ce4vl33c77u2vlo8fmog,0,10,86
13844,v0200fg10000ce4vl33c77u2vlo8fmog,0,10,86
13845,v0200fg10000cdjpeg3c77u3vrjlf3lg,0.96,3.96,99
13846,v0200fg10000c7p678rc77u7p2j8d03g,0.59,10,347
13847,v0200fg10000c7p678rc77u7p2j8d03g,0,10,347
13848,v0200fg10000c7p678rc77u7p2j8d03g,0,10,347
13849,v0200fg10000c7p678rc77u7p2j8d03g,0,10,347
13850,v0200fg10000ce1ioh3c77u39sq6jag0,0,10,99
13851,v0d00fg10000c437ubrc77u52e549ccg,0.74,9.27,333
13854,v0200fg10000cda0dpjc77u4p7jmq9r0,0,10,326
13855,v0200fg10000cda0dpjc77u4p7jmq9r0,0,10,326
13856,v0d00fg10000caq3p1bc77u6snm7qm9g,2.27,10,349
13857,v0d00fg10000caq3p1bc77u6snm7qm9g,0,10,349
13858,v0d00fg10000caq3p1bc77u6snm7qm9g,0,10,349
13859,v0300fg10000cchrv3bc77u7fv5p97qg,0,10,71
13860,v0300fg10000cchrv3bc77u7fv5p97qg,0,10,71
13861,v0300fg10000cchrv3bc77u7fv5p97qg,0,10,71
13862,v0300fg10000cchrv3bc77u7fv5p97qg,0,10,71
13863,v0300fg10000cchrv3bc77u7fv5p97qg,0,10,71
13864,v0300fg10000cchrv3bc77u7fv5p97qg,0,10,71
13865,v0d00fg10000ce3vmvbc77uccrkdtge0,3.39,10,148
13866,v0300fg10000cdng8njc77ua27ecuh60,2.59,10,312
13867,v0300fg10000c2eenkjvhem9eqciir1g,2.37,7.63,104
13868,v0200fg10000cdj5e1bc77u0s88rm4s0,1.3,10,235
13869,v0200fg10000cdj5e1bc77u0s88rm4s0,0,10,235
13870,v0200fg10000cdj5e1bc77u0s88rm4s0,0,2.23,235
13872,v0d00fg10000ce2olvjc77u2fsiv4bg0,6.7,7.85,235
13873,v0200fg10000cdnhf6bc77uaor3k3c50,0,10,36
13874,v0200fg10000cdnhf6bc77uaor3k3c50,0,10,36
13875,v0200fg10000cdnhf6bc77uaor3k3c50,0,5.48,36
13876,v0300fg10000cco4h4bc77u5iat41g10,4.04,10,338
13877,v0300fg10000cco4h4bc77u5iat41g10,0,5.96,338
13878,v0d00fg10000caq24krc77uapb18hu0g,0,10,52
13879,v0300fg10000cc87lubc77ubtts5ca80,1.87,10,20
13880,v0300fg10000cc87lubc77ubtts5ca80,0,9.99,20
13881,v0d00fg10000caknvajc77ue1h11f310,0,10,32
13882,v0d00fg10000caknvajc77ue1h11f310,0,6.87,32
13883,v0200fg10000cdnmsqjc77u3vrl7tmq0,5.52,9.99,398
13884,v0200fg10000cdkb0v3c77u4lto434lg,0,5.04,61
13885,v0300fg10000ccuf4grc77u0l997pojg,1.25,10,48
13886,v0300fg10000ccuf4grc77u0l997pojg,0,8.74,48
13887,v0200fg10000cc1k4jjc77ueb3u08bp0,1.56,6.59,37
13888,v0200fg10000ccvtqkbc77u230uhv1i0,0,9.7,232
13889,v0200fg10000cd8hqkrc77u332l1fvh0,0,6.35,310
13890,v0d00c390000c1aiv0mme62mgjscjuh0,0,10,343
13891,v0200fg10000ce3genjc77u4ltuf0ba0,0,10,322
13893,v0200fg10000ccgrgtbc77udbeglsm9g,1.74,10,84
13894,v0200fg10000ccgrgtbc77udbeglsm9g,0,10,84
13895,v0d00fg10000c9f8rljc77uftbaskju0,1.5,10,4
13896,v0d00fg10000c9f8rljc77uftbaskju0,0,10,4
13897,v0d00fg10000c9f8rljc77uftbaskju0,0,10,4
13898,v0d00fg10000c9f8rljc77uftbaskju0,0,10,4
13899,v0d00fg10000c9f8rljc77uftbaskju0,0,9.99,4
13900,v0d00fg10000cb2m163c77udt4ek7ojg,1.03,10,10
13901,v0200fg10000cd960s3c77u51dfisg8g,0,10,199
13902,v0200fg10000cd960s3c77u51dfisg8g,0,10,199
13903,v0300fg10000cdhnp1jc77u12lt0cc1g,0,7.45,93
13906,v0200fg10000c8prmn3c77u0rknsjfj0,2.17,7.83,100
13909,v0200fg10000ca523crc77u8r77n8s00,7.66,10,352
13910,v0200fg10000ca523crc77u8r77n8s00,0,10,352
13911,v0200fg10000ca523crc77u8r77n8s00,0,10,352
13912,v0200fg10000ca523crc77u8r77n8s00,0,9.97,352
13913,v0d00fg10000cd0gv73c77u6ksbpmpq0,0,10,352
13914,v0d00fg10000cd0gv73c77u6ksbpmpq0,0,10,352
13915,v0d00fg10000cd0gv73c77u6ksbpmpq0,0,10,352
13917,v0300fg10000cdjk55bc77u0342h6m90,1.9,10,84
13918,v0300fg10000cdjk55bc77u0342h6m90,0,10,84
13919,v0d00fg10000cdmf453c77u4smlaqrcg,0,10,305
13920,v0300fg10000cdmq0hrc77u6oicf6b50,4.51,10,388
13921,v0200fg10000cdlje6jc77uark1hce30,4.58,10,32
13922,v0200fg10000cdlje6jc77uark1hce30,0,5.42,32
13923,v0200fg10000cdbv3dbc77u1fv89ilrg,6.47,10,199
13924,v0200fg10000cdbv3dbc77u1fv89ilrg,0,9.97,199
13925,v0300fg10000ce99o3bc77uf65t4agvg,1.3,8.7,105
13926,v0200fg10000cauglk3c77u3ttd8i3gg,0,10,19
13927,v0200fg10000cauglk3c77u3ttd8i3gg,0,10,19
13928,v0200fg10000cbm93frc77u2mknpgdv0,0,10,337
13929,v0200fg10000cbm93frc77u2mknpgdv0,0,10,337
13930,v0200fg10000cbm93frc77u2mknpgdv0,0,10,337
13931,v0200fg10000cbm93frc77u2mknpgdv0,0,10,337
13932,v0200fg10000cbcl9g3c77u7okm63to0,4.74,9.99,19
13933,v0300fg10000c32l1500tom0pb7lftrg,0,10,343
13934,v0300fg10000c32l1500tom0pb7lftrg,0,10,343
13935,v0300fg10000c32l1500tom0pb7lftrg,0,10,343
13936,v0d00fg10000cbqd4gbc77ufgo99lbq0,0,5.67,100
13937,v0d00fg10000cbqem1bc77u7tgdnn4qg,0,10,71
13938,v0300fg10000cdotkobc77uajsbc06ng,0.25,10,106
13939,v0300fg10000cbdnn53c77ubimjq3pkg,0,10,120
13940,v0300fg10000catd6ujc77udpvl1k39g,2.08,7.91,104
13941,v0d00fg10000cdf84c3c77u6t1jpjha0,0,8.75,80
13942,v0200f8e0000butnf2u4sse1gg0h90kg,0,10,4
13943,v0200f8e0000butnf2u4sse1gg0h90kg,0,10,4
13944,v0200f8e0000butnf2u4sse1gg0h90kg,0,10,4
13945,v0200f8e0000butnf2u4sse1gg0h90kg,0,10,4
13946,v0300fg10000ce10nrbc77uagc6djdc0,0.14,10,54
13947,v0300fg10000ce10nrbc77uagc6djdc0,0,7.11,54
13948,v0200fg10000ca6785jc77ud150dfpn0,1.28,8.72,342
13949,v0300fg10000c8upmbbc77u9i8qttas0,0.09,9.94,312
13950,v0d00fg10000cdqv02rc77ueenihkn6g,0.05,9.95,106
13951,v0200fg10000ca5mftbc77u379c3qvg0,0,10,352
13952,v0200fg10000ca5mftbc77u379c3qvg0,0,10,352
13953,v0200fg10000ca5mftbc77u379c3qvg0,0,10,352
13954,v0200fg10000ca5mftbc77u379c3qvg0,0,10,352
13955,v0200fg10000ca5mftbc77u379c3qvg0,0,10,352
13956,v0200fg10000c9vq043c77uc2fvn4jlg,2.23,10,228
13957,v0200fg10000c3rbbljc77u5k6afuk30,0,10,310
13958,v0300fg10000careji3c77u5f06c5m30,0,10,4
13959,v0300fg10000careji3c77u5f06c5m30,0,10,4
13960,v0300fg10000careji3c77u5f06c5m30,0,10,4
13962,v0200fg10000cbngt8rc77ucjphio5eg,0,10,131
13963,v0d00fg10000cc1ocmbc77u7rssqq4u0,0,10,151
13964,v0d00fg10000cc1ocmbc77u7rssqq4u0,0,10,151
13965,v0300fg10000c6gspubc77uc2r91dutg,4.82,10,310
13966,v0d00fg10000cd88lu3c77ua875frr4g,4.45,10,56
13967,v0d00fg10000cd88lu3c77ua875frr4g,0,10,56
13968,v0d00fg10000cd88lu3c77ua875frr4g,0,9.96,56
13969,v0d00fg10000cbev733c77u8ksu4ums0,3.06,6.94,343
13970,v0200fg10000cdf70rjc77uevkiod4g0,0,10,353
13971,v0200fg10000cdf70rjc77uevkiod4g0,0,10,353
13972,v0200fg10000cdf70rjc77uevkiod4g0,0,10,353
13974,v0200fg10000c7pej6bc77u2vf5sl3u0,0,8.4,145
13975,v0300fg10000c9727v3c77uauebdfqg0,0,7.77,120
13976,v0200fg10000ccn12kbc77u9q0shq3r0,2.79,10,398
13977,v0300fg10000cd7qmmbc77ub5i3lo6fg,0,10,20
13978,v0d00fg10000cclcqnjc77u6lnr033ag,0.04,10,199
13979,v0d00fg10000cclcqnjc77u6lnr033ag,0,3.79,199
13980,v0200fg10000cc7ltorc77u1284r6lgg,0.9,10,12
13981,v0200fg10000cc7ltorc77u1284r6lgg,0,10,12
13982,v0200fg10000cc7ltorc77u1284r6lgg,0,10,12
13983,v0200fg10000cc7ltorc77u1284r6lgg,0,10,12
13984,v0200fg10000cc7ltorc77u1284r6lgg,0,10,12
13985,v0300fg10000cb3be9rc77u3u547d9r0,2.45,7.55,104
13986,v0200fg10000cd8i21jc77uf2t42t2p0,5.27,10,19
13987,v0200fg10000cd8i21jc77uf2t42t2p0,0,9.94,19
13988,v0300fg10000c8kstn3c77u75uhqjfjg,1.52,8.47,312
13989,v0d00fg10000ce6bakjc77u3io8tg17g,0,10,353
13990,v0d00fg10000ce6bakjc77u3io8tg17g,0,10,353
13991,v0d00fg10000ce6bakjc77u3io8tg17g,0,10,353
13992,v0d00fg10000ce6bakjc77u3io8tg17g,0,10,353
13993,v0d00fg10000ce6bakjc77u3io8tg17g,0,10,353
13994,v0200fg10000ccimrhjc77u5snnt9j80,3.94,9.99,349
13995,v0200fg10000ccda4u3c77u4jfotthpg,3,7,337
13996,v0200fg10000cd2j6a3c77u72b0sq2e0,3.15,10,105
13997,v0200fg10000cd2j6a3c77u72b0sq2e0,0,9.95,105
13998,v0300fg10000cdumj03c77ue5uq43o2g,2.55,7.46,106
14001,v0300fg10000cdc74k3c77u61rk48h9g,0.03,1.35,60
14002,v0d00fg10000cdrmvibc77u7aq07hm10,4.19,10,342
14003,v0300fg10000cdhuc6bc77u4nu25v88g,2.38,10,305
14004,v0300fg10000cct9jsbc77u2pn5hm2p0,0.36,10,84
14005,v0300fg10000cct9jsbc77u2pn5hm2p0,0,10,84
14006,v0300fg10000cct9jsbc77u2pn5hm2p0,0,10,84
14007,v0300fg10000cct9jsbc77u2pn5hm2p0,0,10,84
14008,v0200fg10000cdq3383c77uasujdg090,5.43,10,398
14009,v0200fg10000cc0gi3jc77u7ah2lr8i0,0,8.27,76
14010,v0300fg10000cduaj1jc77ufasufhj80,0,4.13,49
14011,v0d00fg10000cbthbnrc77u7p4j29rig,3.53,8.38,60
14012,v0200fg10000cd9rtu3c77ue5due2380,0,10,397
14013,v0200fg10000cdhptarc77ubvc54nisg,0.96,9.05,232
14014,v0200fg10000c5laf93c77ufmu8j6lvg,2.2,10,84
14015,v0200fg10000c5laf93c77ufmu8j6lvg,0,10,84
14016,v0200fg10000cbgd29bc77u0fcrgl17g,0,10,344
14017,v0200fg10000cbgd29bc77u0fcrgl17g,0,9.82,344
14019,v0300fg10000cbuvdjrc77uecmuiv10g,4.37,7.37,52
14020,v0300fg10000cbcbgarc77u5e1j6p94g,0,8.31,388
14021,v0200fg10000cb0hgh3c77u93asotin0,0.01,10,307
14022,v0d00fg10000cctbp8jc77u86gitdak0,0,2.18,71
14023,v0200fg10000cblmlvjc77u1rdsk1tfg,0,10,108
14024,v0200fg10000cblmlvjc77u1rdsk1tfg,0,10,108
14025,v0200fg10000cblmlvjc77u1rdsk1tfg,0,10,108
14026,v0200fg10000cblmlvjc77u1rdsk1tfg,0,10,108
14027,v0200fg10000cblmlvjc77u1rdsk1tfg,0,10,108
14028,v0200fg10000cblmlvjc77u1rdsk1tfg,0,10,108
14029,v0200fg10000cblmlvjc77u1rdsk1tfg,0,10,108
14030,v0200fg10000cblmlvjc77u1rdsk1tfg,0,10,108
14031,v0300fg10000cckkscbc77u51v89ttbg,0,10,151
14032,v0200fg10000cclfpkrc77u1tsv3n22g,2.5,10,203
14033,v0200fg10000cclfpkrc77u1tsv3n22g,0,10,203
14034,v0200fg10000cclfpkrc77u1tsv3n22g,0,9.07,203
14035,v0200fg10000cd2kti3c77u1cc85qtn0,0,10,118
14036,v0200fg10000c8rf6n3c77u5tjn791lg,1.88,8.12,100
14037,v0d00fg10000cc5lf3rc77u21sb98etg,5.4,10,120
14038,v0d00fg10000cc5lf3rc77u21sb98etg,0,10,120
14039,v0d00fg10000cc5lf3rc77u21sb98etg,0,10,120
14040,v0d00fg10000cc5lf3rc77u21sb98etg,0,10,120
14041,v0d00fg10000cc5lf3rc77u21sb98etg,0,5.54,120
14042,v0200fg10000ce20ikbc77u748p61tq0,1.35,9.98,74
14043,v0200fg10000cds8qjjc77u6qh8lserg,0.2,10,13
14044,v0200fg10000cds8qjjc77u6qh8lserg,0,10,13
14045,v0200fg10000cds8qjjc77u6qh8lserg,0,10,13
14046,v0200fg10000cds8qjjc77u6qh8lserg,0,10,13
14047,v0200fg10000cds8qjjc77u6qh8lserg,0,10,13
14048,v0200fg10000cb1qhljc77u4is95m950,1.26,10,228
14049,v0200fg10000cb1qhljc77u4is95m950,0,8.75,228
14050,v0300fg10000ce2dkkrc77udhcra921g,0,10,71
14052,v0300fg10000c5skt4rc77u4gevngat0,0.08,9.92,306
14053,v0200fg10000c7g1nubc77uftl9eqo1g,0,10,397
14054,v0200fg10000c7g1nubc77uftl9eqo1g,0,10,397
14055,v0200fg10000c7g1nubc77uftl9eqo1g,0,10,397
14056,v0d00fg10000cdhk5erc77u5183ms2t0,0,10,352
14057,v0d00fg10000cdhk5erc77u5183ms2t0,0,10,352
14058,v0d00fg10000cdhk5erc77u5183ms2t0,0,10,352
14059,v0d00fg10000cdhk5erc77u5183ms2t0,0,10,352
14060,v0300fg10000cb6gq8rc77uaeube1950,0,5.03,145
14061,v0300fg10000cb0gnp3c77u5c18du9r0,0,6.68,337
14062,v0300fg10000cd1nfmjc77ucdjlk66kg,0,8.66,20
14063,v0200fg10000cbq67urc77uam3auo9d0,0,10,151
14064,v0d00fg10000cdekj8jc77u5o9aif5rg,0.8,10,10
14065,v0d00fg10000cdekj8jc77u5o9aif5rg,0,10,10
14066,v0d00fg10000cdekj8jc77u5o9aif5rg,0,10,10
14067,v0200fg10000c7ei9kbc77u991l3arsg,0,10,359
14068,v0200fg10000c7ei9kbc77u991l3arsg,0,10,359
14069,v0200fg10000c7ei9kbc77u991l3arsg,0,10,359
14070,v0200fg10000c7ei9kbc77u991l3arsg,0,10,359
14071,v0200fg10000c7ei9kbc77u991l3arsg,0,10,359
14072,v0300fg10000cbs72b3c77u813v5sk10,1.28,10,148
14073,v0200fg10000c5eocrbc77u57oojrlcg,0,10,37
14074,v0200fg10000c5eocrbc77u57oojrlcg,0,10,37
14075,v0200fg10000c5eocrbc77u57oojrlcg,0,1.45,37
14076,v0200fg10000ce3kd1jc77u20qc6ppm0,3.51,4.52,312
14077,v0d00fg10000cb06h4jc77u1ubi84jpg,0,10,353
14078,v0d00fg10000cb06h4jc77u1ubi84jpg,0,10,353
14079,v0200fg10000cbn2nirc77u4ribpuisg,0,10,341
14080,v0200fg10000cc67ugrc77u051pjrh50,3.21,10,78
14081,v0200fg10000cc67ugrc77u051pjrh50,0,9.96,78
14082,v0200fg10000cdp1hsrc77u8ocqekqe0,0,10,57
14083,v0200fg10000cdp1hsrc77u8ocqekqe0,0,10,57
14084,v0200fg10000cdp1hsrc77u8ocqekqe0,0,10,57
14085,v0200fg10000cdp1hsrc77u8ocqekqe0,0,10,57
14086,v0200fg10000cdp1hsrc77u8ocqekqe0,0,10,57
14087,v03033g10000cabiqc3c77uelhct6250,2.21,10,60
14088,v03033g10000cabiqc3c77uelhct6250,0,9.85,60
14090,v0300fg10000cbikgmbc77u6ef2jbp00,0,10,353
14091,v0300fg10000cbikgmbc77u6ef2jbp00,0,10,353
14092,v0300fg10000cbikgmbc77u6ef2jbp00,0,10,353
14093,v0300fg10000cds504jc77u54k26hqkg,0,10,235
14094,v0d00fg10000ce0qlprc77ub48hc0gtg,7.05,10,312
14095,v0d00fg10000ce0qlprc77ub48hc0gtg,0,8.32,312
14096,v0300fg10000c9s69erc77u1sah8kio0,3.18,6.63,164
14097,v0200fg10000cderg2rc77udpvbkrk60,0.53,10,81
14098,v0200fg10000cderg2rc77udpvbkrk60,0,10,81
14099,v0200fg10000cd71amjc77ucen0u7jr0,0.99,10,106
14100,v0200fg10000cd71amjc77ucen0u7jr0,0,9.97,106
14101,v0d00fg10000cdnh9hrc77udiu30ns60,0,10,344
14102,v0d00fg10000cdvlvrbc77u4ff717s50,4.18,7.18,334
14103,v0200fg10000cblppujc77uc54q58mn0,1.86,8.15,326
14104,v0d00fg10000cc4bforc77u57ja8quj0,0,10,99
14105,v0300c340000bvtvn87rlr4fkrsn844g,0.35,10,319
14106,v0300c340000bvtvn87rlr4fkrsn844g,0,10,319
14107,v0300c340000bvtvn87rlr4fkrsn844g,0,10,319
14108,v0300c340000bvtvn87rlr4fkrsn844g,0,10,319
14109,v0300c340000bvtvn87rlr4fkrsn844g,0,9.98,319
14110,v0200fg10000c8q082jc77udelbma6ig,3.33,10,5
14111,v0200fg10000c8q082jc77udelbma6ig,0,9.98,5
14112,v0d00fg10000cdlg7krc77u3qlaq0k2g,0,6.3,235
14113,v0300fg10000c6o7qfbc77ue7kakcm9g,0,5.42,333
14114,v0300fg10000cc11eorc77uf4tmijt2g,0,8.03,120
14115,v0200fg10000cdq9893c77u6r354qasg,0,6.15,344
14116,v0300fg10000cdk9d1bc77uc556t4p70,0,10,344
14117,v0d00fg10000cbu5snjc77u75h18kjp0,0,7.46,120
14118,v0d00fg10000ccu01sbc77ueims5svmg,2.23,7.77,203
14119,v0200fg10000cdmnu1jc77uasui1pelg,0,1.91,388
14120,v0200fg10000cdlfnvrc77udobhlh080,3.97,6.02,235
14123,v0300fg10000cd4j8c3c77u1qupb9asg,0,10,104
14124,v0d00fg10000cdsa6rjc77u7kqdnhhg0,0,10,69
14125,v0200fg10000c58jderc77udnouu1c4g,0,10,78
14126,v0200fg10000cbnjnmjc77u88h710kmg,1.62,10,349
14127,v0200fg10000cbnjnmjc77u88h710kmg,0,10,349
14128,v0200fg10000ccu0g8rc77u0iuce1ia0,0,3,74
14129,v0d00fg10000cdg927rc77ua36o07dk0,0,4.41,305
14130,v0300fg10000ce0mdp3c77u1c7hduok0,0,6.82,306
14131,v0200fg10000cdnket3c77u5qb9e2qgg,2.14,7.86,322
14132,v0200fg10000cc465fbc77ubctgan5c0,0,10,49
14133,v0200fg10000cc465fbc77ubctgan5c0,0,10,49
14134,v0200fg10000cc465fbc77ubctgan5c0,0,10,49
14135,v0200fg10000cc465fbc77ubctgan5c0,0,10,49
14136,v0200fg10000cc465fbc77ubctgan5c0,0,10,49
14137,v0200fg10000c7n4873c77uckrahnlvg,0,8.8,333
14138,v0200fg10000cbiij33c77u14kp8vm10,0,5.76,322
14139,v0300fg10000ccjg6rjc77uckljm7v50,2.38,7.62,71
14140,v0300fg10000cct18g3c77u89n8qv4lg,0,10,54
14141,v0300fg10000cct18g3c77u89n8qv4lg,0,10,54
14142,v0300fg10000cct18g3c77u89n8qv4lg,0,10,54
14144,v0d00fg10000cdtdti3c77u35aqmshn0,0,9.7,310
14145,v0300fg10000ca8monrc77u785mrs50g,0,10,76
14146,v0300fg10000ca8monrc77u785mrs50g,0,10,76
14147,v0d00fg10000cdnn8m3c77ucsnrl62s0,0,10,353
14148,v0200fg10000ccdh9orc77ud87kh33ng,0,10,99
14149,v0200fg10000ccdh9orc77ud87kh33ng,0,10,99
14150,v0200fg10000ccdh9orc77ud87kh33ng,0,10,99
14151,v0200fg10000ce9bhqrc77ufo9ar643g,0,10,116
14152,v0200fg10000ce9bhqrc77ufo9ar643g,0,10,116
14153,v0200fg10000ce9bhqrc77ufo9ar643g,0,10,116
14154,v0200fg10000ce9bhqrc77ufo9ar643g,0,10,116
14155,v0200fg10000c88fbejc77u6mnv7i5g0,5.58,8.26,61
14157,v0200fg10000cdebdvrc77u61ht76a00,0,10,108
14158,v0200fg10000cdebdvrc77u61ht76a00,0,10,108
14159,v0200fg10000cdebdvrc77u61ht76a00,0,10,108
14160,v0200fg10000cdebdvrc77u61ht76a00,0,10,108
14161,v0200fg10000cdebdvrc77u61ht76a00,0,10,108
14162,v0200fg10000cdebdvrc77u61ht76a00,0,10,108
14163,v0200fg10000cdebdvrc77u61ht76a00,0,10,108
14164,v0d00fg10000cagkgdjc77u8ehphlvtg,0.6,9.39,349
14165,v0300fg10000c87ltvrc77u3rp0moi0g,3.49,10,235
14166,v0300fg10000c87ltvrc77u3rp0moi0g,0,6.5,235
14167,v0d00fg10000cc4bburc77ucpts286b0,0,4.68,57
14170,v0200fg10000cdf60bjc77u5r62b0m7g,2.83,8.83,319
14171,v0d00fg10000caqrrfrc77u6me0lcq60,0,2.07,334
14172,v0200fg10000cb0ks9bc77u6f0a46ca0,1.74,9.99,241
14173,v0300fg10000c5t18o3c77u8usnnuceg,7.52,9.99,203
14174,v0300fg10000cavtl5bc77u46fanaqm0,3.45,7.7,104
14175,v0300fg10000cbtn1c3c77uc2lo88mg0,0,10,71
14176,v0200fg10000cdg8qqrc77u14imtashg,0,10,108
14177,v0200fg10000cdg8qqrc77u14imtashg,0,10,108
14178,v0200fg10000cdg8qqrc77u14imtashg,0,10,108
14179,v0200fg10000cdg8qqrc77u14imtashg,0,10,108
14180,v0200fg10000cdg8qqrc77u14imtashg,0,10,108
14181,v0200fg10000cdg8qqrc77u14imtashg,0,9.96,108
14186,v0300cg10000c3bph9a4umnsqcu182q0,2.54,10,228
14187,v0300cg10000c3bph9a4umnsqcu182q0,0,10,228
14188,v0300cg10000c3bph9a4umnsqcu182q0,0,10,228
14189,v0300fg10000cd17t7jc77u4j1seddf0,0,9.77,344
14190,v0200fg10000c9i3bhrc77udnngpr8ag,0,10,228
14191,v0200fg10000c9i3bhrc77udnngpr8ag,0,10,228
14192,v0200fg10000c9i3bhrc77udnngpr8ag,0,10,228
14193,v0200fg10000cdke3jbc77u9iiq6795g,0,3,104
14195,v0300fg10000c9l5dg3c77u1r659eme0,3.06,10,61
14196,v0d00fg10000c1t671ukh9sbg9a16et0,0,10,398
14197,v0d00fg10000c1t671ukh9sbg9a16et0,0,10,398
14198,v0200fg10000cd8jt43c77u4udbhu5k0,3.08,10,71
14199,v0d00fg10000c762cqjc77u2hvv48ar0,0.21,9.79,333
14200,v0200fg10000cdjtt63c77u2jrp7mutg,0,10,319
14202,v0200fg10000cb2lutjc77ubkc9hpjn0,2.91,7.09,334
14203,v0200fg10000c5i391rc77udk0kg8urg,2.03,10,84
14204,v0200fg10000c5i391rc77udk0kg8urg,0,10,84
14205,v0200fg10000cbv1bcrc77u91s22lpd0,0.01,10,19
14206,v0300fg10000cc24i0jc77u6l0a7td60,0,10,49
14207,v0d00fg10000ccred33c77u511aucnsg,2.81,7.19,231
14208,v0200fg10000cd3ajebc77u8ooehjolg,0.42,10,5
14209,v0200fg10000cd3ajebc77u8ooehjolg,0,10,5
14210,v02c8eg10000c7d5umbc77u8qab5gphg,0.43,10,84
14211,v02c8eg10000c7d5umbc77u8qab5gphg,0,10,84
14212,v0d00fg10000ccm0j3jc77ua8k7epeb0,4.8,10,349
14213,v0d00fg10000ccm0j3jc77ua8k7epeb0,0,10,349
14214,v0300fg10000cck3lijc77u3383g7a8g,0.31,10,12
14215,v0300fg10000cck3lijc77u3383g7a8g,0,10,12
14216,v0300fg10000cck3lijc77u3383g7a8g,0,9.68,12
14217,v0200fg10000cdf5vcjc77ub2ripbahg,0,10,57
14218,v0200fg10000cdf5vcjc77ub2ripbahg,0,10,57
14219,v0200fg10000cdjkq2bc77u3bhsud310,0,10,349
14220,v0200fg10000cdjkq2bc77u3bhsud310,0,10,349
14221,v0200fg10000cdjkq2bc77u3bhsud310,0,10,349
14222,v0200fg10000cdjkq2bc77u3bhsud310,0,10,349
14223,v0200fg10000cdjkq2bc77u3bhsud310,0,10,349
14224,v0200fg10000cdl3p2rc77u27injvuig,2.65,10,84
14225,v0200fg10000cdl3p2rc77u27injvuig,0,10,84
